code,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1986,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1987,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1988,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1989,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1990,269,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1991,46,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1992,184,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1993,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1994,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1995,133,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1996,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1997,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1998,2787,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,1999,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2000,58,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2001,46,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2002,32,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2003,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2004,1,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2005,19,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2006,404,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2007,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2008,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2009,1321,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2010,11,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2011,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2012,51,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2013,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2014,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2015,12,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2016,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2017,710,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2018,13,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2019,167,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2020,396,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2021,823,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2022,327,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2023,105,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",TR,Türkiye,2024,29,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1980,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1981,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1982,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1983,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1984,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1985,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1986,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1987,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1988,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1989,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1990,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1991,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1992,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1993,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1994,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1995,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1996,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1997,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1998,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),1999,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2000,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2001,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2002,2,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2003,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2004,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2005,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2006,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2007,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2008,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2009,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2010,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2011,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2012,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2013,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2014,2,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2015,2,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2016,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2017,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2018,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2019,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2020,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2021,1,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2022,0,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2023,14,
13_40,LOSS,Economic losses from weather- and climate-related extremes,CP_MEUR,"Million EUR, 2024 prices",XK,Kosovo (under United Nations Security Council Resolution 1244/99),2024,2,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1980,0,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1981,235,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1982,15,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1983,363,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1984,7852,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1985,17,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1986,191,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1987,5824,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1988,345,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1989,1756,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1990,17460,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1991,95,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1992,854,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1993,2626,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1994,1586,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1995,4519,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1996,114,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1997,308,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1998,891,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),1999,27241,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2000,1116,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2001,1738,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2002,5713,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2003,1236,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2004,2618,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2005,6154,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2006,934,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2007,9111,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2008,4050,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2009,6383,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2010,7222,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2011,1604,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2012,843,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2013,10341,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2014,7542,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2015,4363,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2016,1902,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2017,10650,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2018,15547,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2019,8568,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2020,12384,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2021,9319,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2022,8904,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2023,9898,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",EU27_2020,European Union - 27 countries (from 2020),2024,3925,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1980,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1981,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1982,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1983,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1984,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1985,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1986,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1987,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1988,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1989,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1990,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1991,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1992,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1993,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1994,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1995,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1996,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1997,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1998,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,1999,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2000,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2001,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2002,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2003,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2004,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2005,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2006,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2007,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2008,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2009,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2010,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2011,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2012,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2013,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2014,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2015,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2016,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2017,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2018,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2019,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2020,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2021,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2022,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2023,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BE,Belgium,2024,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BG,Bulgaria,1980,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BG,Bulgaria,1981,,
13_40,LOSS_MET,Economic losses from weather- and climate-related extremes - Losses by meteorological events,CP_MEUR,"Million EUR, 2024 prices",BG,Bulgaria,1982,,
